,average_cost_for_two,cuisines,currency,establishment_types,has_online_delivery,has_table_booking,id,include_bogo_offers,is_book_form_web_view,is_delivering_now,is_table_reservation_supported,is_zomato_book_res,location.address,location.city,location.city_id,location.country_id,location.latitude,location.locality,location.locality_verbose,location.longitude,location.zipcode,medio_provider,mezzo_provider,name,offers,opentable_support,price_range,switch_to_order_menu,user_rating.aggregate_rating,user_rating.custom_rating_text,user_rating.custom_rating_text_background,user_rating.rating_color,user_rating.rating_text,user_rating.rating_tool_tip,user_rating.votes
0,30,Seafood,$,[],0,0,17864688,True,0,0,0,0,6605 S Las Vegas Boulevard 145a 89115,Las Vegas,282,216,36.0679620000,Enterprise,"Enterprise, Las Vegas",-115.1780110000,89115,,OTHER,Killer Shrimp,[],0,3,0,0,,,CBCBC8,Not rated,,1
0,0,"Sandwich, Seafood",$,[],0,0,16984460,True,0,0,0,0,"3570 Las Vegas Blvd S, Las Vegas 89109",Las Vegas,282,216,36.1162190000,The Strip,"The Strip, Las Vegas",-115.1745720000,89109,,OTHER,Phillips Seafood,[],0,1,0,0,,,CBCBC8,Not rated,,2
0,70,"American, Seafood, Steak",$,[],0,0,16980826,True,0,0,0,0,129 East Fremont Street 89101,Las Vegas,282,216,36.1702390246,Downtown,"Downtown, Las Vegas",-115.1446098089,89101,,OTHER,Vic & Anthony's Steakhouse,[],0,4,0,4.2,,,5BA829,Very Good,,111
0,25,"Korean, Seafood, Thai",$,[],0,0,18465734,True,0,0,0,0,"1750 S Rainbow Boulevard, Suite 6 89146",Las Vegas,282,216,36.1531390000,Downtown,"Downtown, Las Vegas",-115.2424920000,89146,,OTHER,Thai Seafood Ginger,[],0,2,0,0,,,CBCBC8,Not rated,,1
0,10,Seafood,$,[],0,0,16977559,True,0,0,0,0,"5300 W Sahara Ave, Las Vegas 89146",Las Vegas,282,216,36.1446370000,West Side,"West Side, Las Vegas",-115.2136680000,89146,,OTHER,Big Fish Network,[],0,1,0,0,,,CBCBC8,Not rated,,2
0,0,Seafood,$,[],0,0,16979320,True,0,0,0,0,"1560 N Eastern Ave, Las Vegas 89101",Las Vegas,282,216,36.1877810000,North Las Vegas,"North Las Vegas, Las Vegas",-115.1158290000,89101,,OTHER,Marisqueria Mares,[],0,1,0,0,,,CBCBC8,Not rated,,2
0,70,"American, Seafood, Steak",$,[],0,0,16980735,True,0,0,0,0,"201 North 3rd Street, Las Vegas 89101",Las Vegas,282,216,36.1718303000,Downtown,"Downtown, Las Vegas",-115.1420069000,89101,,OTHER,Triple George Grill,[],0,4,0,4.2,,,5BA829,Very Good,,107
0,0,Seafood,$,[],0,0,18209457,True,0,0,0,0,"4821 Spring Mountain Road , Las Vegas",Las Vegas,282,216,36.1200000000,West Side,"West Side, Las Vegas",-115.2000000000,,,OTHER,Smokin' Crawfish,[],0,1,0,0,,,CBCBC8,Not rated,,0
0,25,"Creole, Seafood, Cajun",$,[],0,0,18487349,True,0,0,0,0,4821 Spring Mountain Road Ste. C 89103,Las Vegas,282,216,36.1259770000,Downtown,"Downtown, Las Vegas",-115.2070573000,89103,,OTHER,Urban Crawfish Station,[],0,2,0,0,,,CBCBC8,Not rated,,0
0,10,"Sandwich, Seafood",$,[],0,0,16983197,True,0,0,0,0,"South Maryland Parkway, Las Vegas 89119",Las Vegas,282,216,36.0956156000,Paradise,"Paradise, Las Vegas",-115.1368563000,89119,,OTHER,Mr. D'z Fish House,[],0,1,0,0,,,CBCBC8,Not rated,,0
0,25,"Breakfast, Beverages, Vegetarian",$,[],0,0,16982510,True,0,0,0,0,"8975 S Eastern Ave, Las Vegas 89123",Las Vegas,282,216,36.0262450000,South Las Vegas,"South Las Vegas, Las Vegas",-115.1191410000,89123,,OTHER,Greens and Proteins,[],0,2,0,3.9,,,9ACD32,Good,,44
0,10,"Breakfast, Desserts, Beverages",$,[],0,0,16981701,True,0,0,0,0,"6446 N. Durango Suite 150, Las Vegas 89149",Las Vegas,282,216,36.2777780000,Northwest Las Vegas,"Northwest Las Vegas, Las Vegas",-115.2877510000,89149,,OTHER,Waffles Cafe,[],0,1,0,3.9,,,9ACD32,Good,,37
0,10,Beverages,$,[],0,0,16978811,True,0,0,0,0,"1500 N Green Valley Pky Ste 240, Henderson 89074",Las Vegas,282,216,36.0295600000,Green Valley South,"Green Valley South, Las Vegas",-115.0860870000,89074,,OTHER,Jamba Juice,[],0,1,0,4.0,,,5BA829,Very Good,,27
0,10,"Asian, Beverages, Bubble Tea",$,[],0,0,16982437,True,0,0,0,0,"9711 S Eastern Ave, Las Vegas 89183",Las Vegas,282,216,36.0127257000,Silverado Ranch,"Silverado Ranch, Las Vegas",-115.1194911000,89183,,OTHER,No. 1 Boba Tea,[],0,1,0,3.4,,,CDD614,Average,,8
0,10,"American, Sandwich, Beverages",$,[],0,0,16980748,True,0,0,0,0,"7375 S Durango Dr, Las Vegas 89113",Las Vegas,282,216,36.0532580000,Rhodes Ranch,"Rhodes Ranch, Las Vegas",-115.2793910000,89113,,OTHER,Tropical Smoothie Cafe,[],0,1,0,3.8,,,9ACD32,Good,,21
0,10,"American, Sandwich, Beverages",$,[],0,0,16982761,True,0,0,0,0,"4950 South Rainbow Blvd #130, Las Vegas 89118",Las Vegas,282,216,36.0985318000,Spring Valley,"Spring Valley, Las Vegas",-115.2428308000,89118,,OTHER,Presto Cafe,[],0,1,0,3.6,,,9ACD32,Good,,9
0,10,"Beverages, Bubble Tea",$,[],0,0,16984359,True,0,0,0,0,"4135 S Buffalo Dr, Las Vegas 89147",Las Vegas,282,216,36.1136569000,Spring Valley,"Spring Valley, Las Vegas",-115.2614822000,89147,,OTHER,Chef Zen,[],0,1,0,3.3,,,CDD614,Average,,5
0,10,"American, Sandwich, Beverages",$,[],0,0,16980739,True,0,0,0,0,"10612 S Eastern Ave, Henderson 89052",Las Vegas,282,216,35.9990240000,MacDonald Ranch,"MacDonald Ranch, Las Vegas",-115.1041010000,89052,,OTHER,Tropical Smoothie Cafe,[],0,1,0,3.9,,,9ACD32,Good,,21
0,10,"American, Sandwich, Beverages",$,[],0,0,16980749,True,0,0,0,0,"7580 S Las Vegas Blvd, Las Vegas 89123",Las Vegas,282,216,36.0520510000,Enterprise,"Enterprise, Las Vegas",-115.1721650000,89123,,OTHER,Tropical Smoothie Cafe,[],0,1,0,3.6,,,9ACD32,Good,,14
0,10,"Desserts, Beverages",$,[],0,0,16981475,True,0,0,0,0,"7175 W Lake Mead Blvd, Ste 140, Las Vegas 89128",Las Vegas,282,216,36.1958030000,Summerlin,"Summerlin, Las Vegas",-115.2481410000,89128,,OTHER,Berry Blendz,[],0,1,0,3.6,,,9ACD32,Good,,13
0,10,"Sandwich, Beverages",$,[],0,0,16981207,True,0,0,0,0,"10180 W Tropicana Ave #131, Las Vegas 89147",Las Vegas,282,216,36.1003300000,Rhodes Ranch,"Rhodes Ranch, Las Vegas",-115.3148000000,89147,,OTHER,Great Harvest Bread Co,[],0,1,0,3.7,,,9ACD32,Good,,13
0,10,"American, Sandwich, Beverages",$,[],0,0,16981590,True,0,0,0,0,"4165 S Grand Canyon Dr, Las Vegas 89147",Las Vegas,282,216,36.1135697000,Summerlin South,"Summerlin South, Las Vegas",-115.3067674000,89147,,OTHER,Tropical Smoothie Cafe,[],0,1,0,3.4,,,CDD614,Average,,14
0,10,"Breakfast, Coffee and Tea, Beverages",$,[],0,0,16982189,True,0,0,0,0,"6885 Aliante Pkwy #103, North Las Vegas 89084",Las Vegas,282,216,36.2857210000,North Las Vegas,"North Las Vegas, Las Vegas",-115.1775430000,89084,,OTHER,Waffles Cafe,[],0,1,0,3.5,,,9ACD32,Good,,15
0,10,"American, Sandwich, Beverages",$,[],0,0,16980745,True,0,0,0,0,"5035 W Fort Apache Rd #105, Las Vegas 89148",Las Vegas,282,216,36.0977765000,Rhodes Ranch,"Rhodes Ranch, Las Vegas",-115.2975877000,89148,,OTHER,Tropical Smoothie Cafe,[],0,1,0,3.7,,,9ACD32,Good,,11
0,10,"American, Sandwich, Beverages",$,[],0,0,16980738,True,0,0,0,0,"10260 W Charleston Blvd, Las Vegas 89135",Las Vegas,282,216,36.1592370000,Summerlin,"Summerlin, Las Vegas",-115.3194130000,89135,,OTHER,Tropical Smoothie Cafe,[],0,1,0,3.6,,,9ACD32,Good,,9
0,10,"American, Sandwich, Beverages",$,[],0,0,16980751,True,0,0,0,0,"9440 W Sahara Ave, Las Vegas 89117",Las Vegas,282,216,36.1446370000,Summerlin South,"Summerlin South, Las Vegas",-115.3015680000,89117,,OTHER,Tropical Smoothie Cafe,[],0,1,0,3.6,,,9ACD32,Good,,8
0,10,"Desserts, Beverages",$,[],0,0,16982958,True,0,0,0,0,"2200 W Horizon Ridge Parkway, Henderson 89052",Las Vegas,282,216,36.0063440000,Green Valley Ranch,"Green Valley Ranch, Las Vegas",-115.0839020000,89052,,OTHER,Frost Bite Shaved Ice,[],0,1,0,3.3,,,CDD614,Average,,8
0,10,"Coffee and Tea, Beverages, Tea",$,[],0,0,16983652,True,0,0,0,0,"8520 S Maryland Pkwy, Las Vegas 89123",Las Vegas,282,216,36.0350830000,Silverado Ranch,"Silverado Ranch, Las Vegas",-115.1357810000,89123,,OTHER,Grouchy John's Coffee Shop,[],0,1,0,3.4,,,CDD614,Average,,9
0,10,"Coffee and Tea, Hawaiian, Beverages",$,[],0,0,16982997,True,0,0,0,0,"Mobile Kona Coffee Bar, Las Vegas",Las Vegas,282,216,36.0470000000,Enterprise,"Enterprise, Las Vegas",-115.2441000000,,,OTHER,Bad Ass Coffee Truck,[],0,1,0,3.4,,,CDD614,Average,,7
0,0,"Sandwich, Beverages",$,[],0,0,16983722,True,0,0,0,0,"4515 Dean Martin Drive, Las Vegas 89103",Las Vegas,282,216,36.1075900000,West Side,"West Side, Las Vegas",-115.1821520000,89103,,OTHER,The Blind Pig,[],0,1,0,3.2,,,CDD614,Average,,7
0,25,"American, Breakfast, Beverages",$,[],0,0,16983004,True,0,0,0,0,"9691 Trailwood Dr, Las Vegas 89134",Las Vegas,282,216,36.1909859000,Summerlin,"Summerlin, Las Vegas",-115.3073243000,89134,,OTHER,Rachel's Kitchen,[],0,2,0,3.4,,,CDD614,Average,,9
0,10,"Breakfast, Beverages, Vegetarian",$,[],0,0,16982995,True,0,0,0,0,"9809 W Flamingo Road, Las Vegas 89147",Las Vegas,282,216,36.1148228000,Summerlin South,"Summerlin South, Las Vegas",-115.3062846000,89147,,OTHER,Greens and Proteins,[],0,1,0,3.4,,,CDD614,Average,,11
0,25,"American, Breakfast, Beverages",$,[],0,0,16983074,True,0,0,0,0,"150 N Las Vegas Blvd #160, Las Vegas 89101",Las Vegas,282,216,36.1700480000,Downtown,"Downtown, Las Vegas",-115.1397440000,89101,,OTHER,Rachel's Kitchen,[],0,2,0,3.3,,,CDD614,Average,,9
0,10,"American, Sandwich, Beverages",$,[],0,0,16980743,True,0,0,0,0,"3390 Novat St, Las Vegas 89129",Las Vegas,282,216,36.2234990000,Northwest Las Vegas,"Northwest Las Vegas, Las Vegas",-115.3297070000,89129,,OTHER,Tropical Smoothie Cafe,[],0,1,0,3.5,,,9ACD32,Good,,9
0,10,"Coffee and Tea, Beverages",$,[],0,0,16983721,True,0,0,0,0,"6496 Medical Center St #102, Las Vegas 89148",Las Vegas,282,216,36.0707994000,Rhodes Ranch,"Rhodes Ranch, Las Vegas",-115.2919088000,89148,,OTHER,Tipsy Coffee House,[],0,1,0,3.1,,,CDD614,Average,,3
0,10,"Desserts, Beverages, Ice Cream",$,[],0,0,16984308,True,0,0,0,0,"3200 S Las Vegas Blvd, Las Vegas 89109",Las Vegas,282,216,36.1272240000,The Strip,"The Strip, Las Vegas",-115.1715512000,89109,,OTHER,Sticks and Shakes,[],0,1,0,3.3,,,CDD614,Average,,5
0,10,"American, Sandwich, Beverages",$,[],0,0,16980750,True,0,0,0,0,"7660 W Cheyenne Ave, Las Vegas 89129",Las Vegas,282,216,36.2183980000,Northwest Las Vegas,"Northwest Las Vegas, Las Vegas",-115.2619150000,89129,,OTHER,Tropical Smoothie Cafe,[],0,1,0,3.4,,,CDD614,Average,,10
0,10,Beverages,$,[],0,0,16978812,True,0,0,0,0,"4505 S Maryland Pkwy, Las Vegas 89154",Las Vegas,282,216,36.1075800000,Paradise,"Paradise, Las Vegas",-115.1375570000,89154,,OTHER,Jamba Juice,[],0,1,0,3.4,,,CDD614,Average,,10
0,10,"Sandwich, Beverages",$,[],0,0,16981307,True,0,0,0,0,"76 W Horizon Ridge Pky, Henderson 89012",Las Vegas,282,216,36.0127230000,Henderson,"Henderson, Las Vegas",-114.9928210000,89012,,OTHER,Tropical Smoothie Cafe,[],0,1,0,3.5,,,9ACD32,Good,,7
0,10,"Desserts, Beverages, Frozen Yogurt",$,[],0,0,16982778,True,0,0,0,0,"693 N Stephanie St, Henderson 89014",Las Vegas,282,216,36.0664169000,Whitney Ranch,"Whitney Ranch, Las Vegas",-115.0464778000,89014,,OTHER,Rita's Ice Custard Happiness,[],0,1,0,3.4,,,CDD614,Average,,7
0,10,"Sandwich, Beverages",$,[],0,0,16981613,True,0,0,0,0,"445 W Craig Rd/#103, North Las Vegas 89032",Las Vegas,282,216,36.2391811000,North Las Vegas,"North Las Vegas, Las Vegas",-115.1475494000,89032,,OTHER,Tropical Smoothie Cafe,[],0,1,0,3.3,,,CDD614,Average,,8
0,10,"Desserts, Beverages",$,[],0,0,16978620,True,0,0,0,0,"3200 S Las Vegas Blvd, Las Vegas 89109",Las Vegas,282,216,36.1270189000,The Strip,"The Strip, Las Vegas",-115.1683612000,89109,,OTHER,Haagen-Dazs,[],0,1,0,3.1,,,CDD614,Average,,7
0,10,"Desserts, Beverages, Ice Cream",$,[],0,0,16984153,True,0,0,0,0,"1300 W Sunset Rd, Henderson 89014",Las Vegas,282,216,36.0671674000,Whitney Ranch,"Whitney Ranch, Las Vegas",-115.0427419000,89014,,OTHER,Sticks and Shakes,[],0,1,0,3.4,,,CDD614,Average,,3
0,10,"Sandwich, Beverages",$,[],0,0,16983774,True,0,0,0,0,"11770 W Charleston Blvd, Las Vegas 89135",Las Vegas,282,216,36.1593238000,Summerlin South,"Summerlin South, Las Vegas",-115.3514510000,89135,,OTHER,Krayvings,[],0,1,0,3.3,,,CDD614,Average,,5
0,10,Beverages,$,[],0,0,16981652,True,0,0,0,0,"2675 S Eastern Ave Ste 400, Las Vegas 89169",Las Vegas,282,216,36.1411180000,Winchester,"Winchester, Las Vegas",-115.1187240000,89169,,OTHER,Jamba Juice,[],0,1,0,3.1,,,CDD614,Average,,5
0,10,"Sandwich, Beverages",$,[],0,0,16981589,True,0,0,0,0,"4262 Blue Diamond Rd #103, Las Vegas 89139",Las Vegas,282,216,36.0372020000,Enterprise,"Enterprise, Las Vegas",-115.1982550000,89139,,OTHER,Tropical Smoothie Cafe,[],0,1,0,3.4,,,CDD614,Average,,7
0,10,"Desserts, Beverages, Vegetarian",$,[],0,0,16983075,True,0,0,0,0,"5035 South Fort Apache Rd #104, Las Vegas 89148",Las Vegas,282,216,36.0977777000,Rhodes Ranch,"Rhodes Ranch, Las Vegas",-115.2975745000,89148,,OTHER,Perfect Scoop and Boba Tea,[],0,1,0,3.1,,,CDD614,Average,,6
0,10,"American, Sandwich, Beverages",$,[],0,0,16980740,True,0,0,0,0,"11011 W Charleston Blvd, Las Vegas 89135",Las Vegas,282,216,36.1587630000,Summerlin South,"Summerlin South, Las Vegas",-115.3346460000,89135,,OTHER,Tropical Smoothie Cafe,[],0,1,0,3.4,,,CDD614,Average,,6
0,10,"Sandwich, Beverages",$,[],0,0,16982299,True,0,0,0,0,"10670 Southern Highlands Pkwy Ste. 100, Las Vegas 89141",Las Vegas,282,216,35.9950350000,Enterprise,"Enterprise, Las Vegas",-115.2069970000,89141,,OTHER,Tropical Smoothie Cafe,[],0,1,0,3.4,,,CDD614,Average,,5
0,10,"Sandwich, Beverages, Vietnamese",$,[],0,0,16983737,True,0,0,0,0,4626 Maryland Pkwy Suite C 89119,Las Vegas,282,216,36.1055830000,Paradise,"Paradise, Las Vegas",-115.1368310000,89119,,OTHER,Mr Sandwich,[],0,1,0,3.2,,,CDD614,Average,,5
0,10,"American, Sandwich, Beverages",$,[],0,0,16980746,True,0,0,0,0,"6350 W Charleston Blvd, Las Vegas 89146",Las Vegas,282,216,36.1592540000,Canyon Gate,"Canyon Gate, Las Vegas",-115.2326990000,89146,,OTHER,Tropical Smoothie Cafe,[],0,1,0,3.2,,,CDD614,Average,,3
0,10,Beverages,$,[],0,0,16981651,True,0,0,0,0,"2546 E Craig Rd Ste 135, North Las Vegas 89030",Las Vegas,282,216,36.2401538000,North Las Vegas,"North Las Vegas, Las Vegas",-115.1158555000,89030,,OTHER,Jamba Juice,[],0,1,0,3.4,,,CDD614,Average,,3
0,10,Beverages,$,[],0,0,16981653,True,0,0,0,0,"5905 S Eastern Ave Ste 108, Las Vegas 89119",Las Vegas,282,216,36.0824560000,Paradise,"Paradise, Las Vegas",-115.1187550000,89119,,OTHER,Jamba Juice,[],0,1,0,3.1,,,CDD614,Average,,0
0,10,"Coffee and Tea, Beverages, Tea",$,[],0,0,16982271,True,0,0,0,0,"6900 N Durango Drive, Las Vegas 89149",Las Vegas,282,216,36.2860090000,Northwest Las Vegas,"Northwest Las Vegas, Las Vegas",-115.2876680000,89149,,OTHER,Coffee Brothers,[],0,1,0,3.4,,,CDD614,Average,,1
0,25,"Desserts, Pizza, Beverages",$,[],0,0,16980195,True,0,0,0,0,"3950 Las Vegas Boulevard S, Las Vegas 89119",Las Vegas,282,216,36.0920890000,The Strip,"The Strip, Las Vegas",-115.1729920000,89119,,OTHER,Sea Breeze Ice Cream and Juices,[],0,2,0,3.3,,,CDD614,Average,,3
0,10,"Desserts, Beverages",$,[],0,0,16983195,True,0,0,0,0,"2192 North Rainbow Boulevard, Las Vegas 89108",Las Vegas,282,216,36.1993677000,Northwest Las Vegas,"Northwest Las Vegas, Las Vegas",-115.2420442000,89108,,OTHER,Rita's Ice Las Vegas,[],0,1,0,3.1,,,CDD614,Average,,0
0,10,"American, Coffee and Tea, Beverages",$,[],0,0,16980741,True,0,0,0,0,"2300 Paso Verde Parkway, Henderson 89052",Las Vegas,282,216,36.0205520000,Green Valley Ranch,"Green Valley Ranch, Las Vegas",-115.0899840000,89052,,OTHER,Tropical Smoothie Cafe,[],0,1,0,3.2,,,CDD614,Average,,2
0,10,"American, Sandwich, Beverages",$,[],0,0,16980744,True,0,0,0,0,"4001 Decatur Blvd Ste 28, Las Vegas 89103",Las Vegas,282,216,36.1180786000,West Side,"West Side, Las Vegas",-115.2093648000,89103,,OTHER,Tropical Smoothie Cafe,[],0,1,0,3.2,,,CDD614,Average,,0
0,10,"Chinese, Desserts, Beverages",$,[],0,0,16982565,True,0,0,0,0,"3400 S Jones Blvd Ste 20, Las Vegas 89146",Las Vegas,282,216,36.1277538000,Spring Valley,"Spring Valley, Las Vegas",-115.2248406000,89146,,OTHER,Icy Juicy,[],0,1,0,2.9,,,FFBA00,Average,,4
0,10,"Sandwich, Beverages",$,[],0,0,16984259,True,0,0,0,0,"8505 S Eastern, Las Vegas 89123",Las Vegas,282,216,36.0345497000,South Las Vegas,"South Las Vegas, Las Vegas",-115.1192055000,89123,,OTHER,Great Grubbing,[],0,1,0,3.0,,,CDD614,Average,,4
0,25,"Beverages, Vegetarian",$,[],0,0,16984499,True,0,0,0,0,"8560 W Desert Inn Rd, Las Vegas 89117",Las Vegas,282,216,36.1300289000,The Lakes,"The Lakes, Las Vegas",-115.2777727000,89117,,OTHER,Violette's Vegan Organic Eatery & Juice Bar,[],0,2,0,3.0,,,CDD614,Average,,2
0,10,Beverages,$,[],0,0,16983259,True,0,0,0,0,"3200 S Las Vegas Blvd, Las Vegas 89109",Las Vegas,282,216,36.1270189000,The Strip,"The Strip, Las Vegas",-115.1683612000,89109,,OTHER,Jamba Juice,[],0,1,0,3.0,,,CDD614,Average,,4
0,10,Beverages,$,[],0,0,16978912,True,0,0,0,0,"McCarran International Airport, Las Vegas 89119",Las Vegas,282,216,36.0820630000,Airport: LAS,"Airport: LAS, Las Vegas",-115.1377230000,89119,,OTHER,Juice Express,[],0,1,0,2.8,,,FFBA00,Average,,4
0,10,"Pizza, Beverages, Vegetarian",$,[],0,0,16978108,True,0,0,0,0,2103 Western Avenue 89102,Las Vegas,282,216,36.1473000000,Rancho Oakey,"Rancho Oakey, Las Vegas",-115.1652900000,89102,,OTHER,Daddy's Delights,[],0,1,0,3.0,,,CDD614,Average,,3
0,10,Beverages,$,[],0,0,16981416,True,0,0,0,0,"McCarran International Airport, Las Vegas 89111",Las Vegas,282,216,36.0858300000,Airport: LAS,"Airport: LAS, Las Vegas",-115.1532880000,89111,,OTHER,Freshëns Smoothie Company,[],0,1,0,2.8,,,FFBA00,Average,,2
0,10,Beverages,$,[],0,0,16981650,True,0,0,0,0,"1121 S Decatur Blvd, Las Vegas 89102",Las Vegas,282,216,36.1582348000,West Side,"West Side, Las Vegas",-115.2056775000,89102,,OTHER,Jamba Juice,[],0,1,0,2.8,,,FFBA00,Average,,3
0,10,Beverages,$,[],0,0,16984340,True,0,0,0,0,"2025 Festival Plaza Dr, Las Vegas 89135",Las Vegas,282,216,36.1489760000,Summerlin South,"Summerlin South, Las Vegas",-115.3334556000,89135,,OTHER,Nekter Juice Bar,[],0,1,0,2.8,,,FFBA00,Average,,4
0,10,"Desserts, Beverages",$,[],0,0,16978728,True,0,0,0,0,"2000 S Las Vegas Blvd, Las Vegas 89104",Las Vegas,282,216,36.1471480000,The Strip,"The Strip, Las Vegas",-115.1562990000,89104,,OTHER,Häagen-Dazs,[],0,1,0,2.9,,,FFBA00,Average,,4
0,25,"Desserts, Beverages",$,[],0,0,16982923,True,0,0,0,0,"3900 Las Vegas Blvd. S, Las Vegas 89119",Las Vegas,282,216,36.0960840000,The Strip,"The Strip, Las Vegas",-115.1730150000,89119,,OTHER,Blizz,[],0,2,0,2.9,,,FFBA00,Average,,4
0,10,Beverages,$,[],0,0,16980281,True,0,0,0,0,"8000 W Sahara Ave, Las Vegas 89117",Las Vegas,282,216,36.1442303000,Canyon Gate,"Canyon Gate, Las Vegas",-115.2660053000,89117,,OTHER,Smoothie King,[],0,1,0,2.6,,,FFBA00,Average,,1
0,10,"Beverages, Bubble Tea",$,[],0,0,16984396,True,0,0,0,0,4255 West Spring Mountain Road 89102,Las Vegas,282,216,36.1262600000,West Side,"West Side, Las Vegas",-115.1976800000,89102,,OTHER,No. 1 Boba Tea,[],0,1,0,0,,,CBCBC8,Not rated,,1
0,10,"Beverages, Bubble Tea",$,[],0,0,16984385,True,0,0,0,0,"3910 S Maryland Pkwy, Las Vegas 89119",Las Vegas,282,216,36.1177820000,Paradise,"Paradise, Las Vegas",-115.1375020000,89119,,OTHER,Tapioca Express,[],0,1,0,0,,,CBCBC8,Not rated,,1
0,10,"Desserts, Beverages, Frozen Yogurt",$,[],0,0,16982922,True,0,0,0,0,"MGM Grand, 3400 Las Vegas Boulevard South, The Strip, Las Vegas 89109",Las Vegas,282,216,36.1211110000,The Strip,"The Strip, Las Vegas",-115.1752780000,89109,,OTHER,Blizz - MGM Grand,[],0,1,0,0,,,CBCBC8,Not rated,,3
0,10,"Breakfast, Sandwich, Beverages",$,[],0,0,16983624,True,0,0,0,0,"McCarran International Airport, Las Vegas 89111",Las Vegas,282,216,36.0820630000,Airport: LAS,"Airport: LAS, Las Vegas",-115.1377230000,89111,,OTHER,Rachel's Kitchen,[],0,1,0,0,,,CBCBC8,Not rated,,2
0,10,"Desserts, Beverages",$,[],0,0,16982720,True,0,0,0,0,"3755 Las Vegas Blvd South, Las Vegas 89109",Las Vegas,282,216,36.1057620000,The Strip,"The Strip, Las Vegas",-115.1722130000,89109,,OTHER,Tropical Smoothie Cafe,[],0,1,0,0,,,CBCBC8,Not rated,,3
0,10,Beverages,$,[],0,0,16983473,True,0,0,0,0,"McCarran International Airport, Las Vegas 89119",Las Vegas,282,216,36.0821660000,Airport: LAS,"Airport: LAS, Las Vegas",-115.1477380000,89119,,OTHER,Jamba Juice,[],0,1,0,0,,,CBCBC8,Not rated,,3
0,0,"Italian, Beverages, Vegetarian",$,[],0,0,16984365,True,0,0,0,0,"10870 W Charleston Blvd, Las Vegas 89135",Las Vegas,282,216,36.1609889000,Summerlin,"Summerlin, Las Vegas",-115.3335538000,89135,,OTHER,Acai To the T,[],0,1,0,0,,,CBCBC8,Not rated,,3
0,25,"Beverages, Vegetarian",$,[],0,0,16983232,True,0,0,0,0,"1100 East Sahara Ave, Las Vegas 89104",Las Vegas,282,216,36.1445830000,Winchester,"Winchester, Las Vegas",-115.1395010000,89104,,OTHER,Veggin' Out Cafe,[],0,2,0,0,,,CBCBC8,Not rated,,3
0,10,"Beverages, Tea",$,[],0,0,16984012,True,0,0,0,0,"9310 S Eastern Ave Ste 105, Henderson 89123",Las Vegas,282,216,36.0201080000,Silverado Ranch,"Silverado Ranch, Las Vegas",-115.1167735000,89123,,OTHER,QQ Boba,[],0,1,0,0,,,CBCBC8,Not rated,,1
0,10,Beverages,$,[],0,0,16982931,True,0,0,0,0,"3663 S Las Vegas Blvd Ste 260, Las Vegas 89109",Las Vegas,282,216,36.2376578000,Sunrise Manor,"Sunrise Manor, Las Vegas",-115.0599337000,89109,,OTHER,Jamba Juice,[],0,1,0,0,,,CBCBC8,Not rated,,1
0,10,Beverages,$,[],0,0,16983605,True,0,0,0,0,"6555 S. Jones Blvd. #110, Las Vegas 89118",Las Vegas,282,216,36.0698260000,Spring Valley,"Spring Valley, Las Vegas",-115.2249640000,89118,,OTHER,Tropical Smoothie Cafe,[],0,1,0,0,,,CBCBC8,Not rated,,2
0,10,"American, Sandwich, Beverages",$,[],0,0,16984239,True,0,0,0,0,"19 S Stephanie St, Henderson 89012",Las Vegas,282,216,36.0280487000,Henderson,"Henderson, Las Vegas",-115.0488253000,89012,,OTHER,Presto Cafe,[],0,1,0,0,,,CBCBC8,Not rated,,1
0,10,Beverages,$,[],0,0,16983766,True,0,0,0,0,"4555 S Fort Apache Rd, Las Vegas 89147",Las Vegas,282,216,36.1065041000,Summerlin South,"Summerlin South, Las Vegas",-115.2979412000,89147,,OTHER,The Juice Standard,[],0,1,0,0,,,CBCBC8,Not rated,,1
0,25,"Desserts, Beverages",$,[],0,0,16982921,True,0,0,0,0,"4321 W Flamingo Rd, Las Vegas 89103",Las Vegas,282,216,36.1144440000,West Side,"West Side, Las Vegas",-115.1950000000,89103,,OTHER,Blizz Frozen Yogurt,[],0,2,0,0,,,CBCBC8,Not rated,,2
0,10,Beverages,$,[],0,0,16983262,True,0,0,0,0,"6925 S Rainbow Blvd, Las Vegas 89118",Las Vegas,282,216,36.0628558000,Enterprise,"Enterprise, Las Vegas",-115.2430281000,89118,,OTHER,Jamba Juice,[],0,1,0,0,,,CBCBC8,Not rated,,1
0,25,Beverages,$,[],0,0,16983341,True,0,0,0,0,"4465 Paradise Rd, Las Vegas 89169",Las Vegas,282,216,36.1094855108,Paradise,"Paradise, Las Vegas",-115.1535166951,89169,,OTHER,Juice Bar,[],0,2,0,0,,,CBCBC8,Not rated,,2
0,0,Beverages,$,[],0,0,16984276,True,0,0,0,0,"4220 S Grand Canyon Dr, Las Vegas 89147",Las Vegas,282,216,36.1128500000,Summerlin South,"Summerlin South, Las Vegas",-115.3062810000,89147,,OTHER,Function Juicery,[],0,1,0,0,,,CBCBC8,Not rated,,2
0,10,Beverages,$,[],0,0,16977440,True,0,0,0,0,"3830 E Flamingo Rd, Las Vegas 89121",Las Vegas,282,216,36.1154520000,Paradise,"Paradise, Las Vegas",-115.0906340000,89121,,OTHER,Athletic Juice Bar,[],0,1,0,0,,,CBCBC8,Not rated,,3
